Brewery,City,Name,Abv,Ibu,Srm,Tags
Murphy's Wagon Wheel,Hastings,Red Ale,?,?,?,north_american_ale|american_style_amber_red_ale
Murphy's Wagon Wheel,Hastings,Wheat,?,?,?,north_american_lager|american_style_lager
Nebraska Brewing Company,Papillion,Belgian Wit,?,?,?,?
Nebraska Brewing Company,Papillion,Brunette Nut Brown Ale,?,?,?,north_american_ale|american_style_brown_ale
Nebraska Brewing Company,Papillion,Cardinal Pale Ale,?,?,?,north_american_ale|american_style_pale_ale
Nebraska Brewing Company,Papillion,EOS Hefeweizen,?,?,?,german_ale|south_german_style_hefeweizen
Nebraska Brewing Company,Papillion,India Pale Ale,?,?,?,north_american_ale|american_style_pale_ale
Nebraska Brewing Company,Papillion,Irish Red,?,?,?,?
Nebraska Brewing Company,Papillion,Porter,?,?,?,irish_ale|porter
Nebraska Brewing Company,Papillion,Red Sled Winter Ale,?,?,?,?
Platte Valley Brewing,Kearney,Stout,?,?,?,north_american_ale|american_style_stout
Spilker Ales,Cortland,Cortland Autumn (discontinued),?,?,?,?
Spilker Ales,Cortland,Cortland Wheat,?,?,?,north_american_lager|american_style_lager
Spilker Ales,Cortland,Espresso Stout (discontinued),?,?,?,north_american_ale|american_style_stout
Spilker Ales,Cortland,Hopluia,?,?,?,north_american_ale|american_style_pale_ale
Spilker Ales,Cortland,Wind Chill Spiced Ale (discontinued),?,?,?,?
Thunderhead Brewery,Kearney,Amber Ale,?,?,?,north_american_ale|american_style_amber_red_ale
Thunderhead Brewery,Kearney,American Wheat,?,?,?,north_american_lager|american_style_lager
Thunderhead Brewery,Kearney,Autumn Strong Lager,?,?,?,german_lager|german_style_oktoberfest
Thunderhead Brewery,Kearney,Belgian Brown,?,?,?,?
Thunderhead Brewery,Kearney,Black Sheep Espresso Stout,?,?,?,?
Thunderhead Brewery,Kearney,Chinook Amber,?,?,?,north_american_ale|american_style_amber_red_ale
Thunderhead Brewery,Kearney,Cream Ale,?,?,?,north_american_lager|american_style_lager
Thunderhead Brewery,Kearney,Dark Wheat,?,?,?,?
Thunderhead Brewery,Kearney,Dry Stout,?,?,?,north_american_ale|american_style_stout
Thunderhead Brewery,Kearney,Eigenberg Smoked Porter,?,?,?,north_american_lager|american_style_lager
Thunderhead Brewery,Kearney,Hefeweizen,?,?,?,german_ale|south_german_style_hefeweizen
Thunderhead Brewery,Kearney,Honey Lager,?,?,?,north_american_lager|american_style_lager
Thunderhead Brewery,Kearney,Porter,?,?,?,irish_ale|porter
Thunderhead Brewery,Kearney,Russian Imperial Stout,?,?,?,north_american_ale|american_style_stout
Thunderhead Brewery,Kearney,Saison,?,?,?,?
Thunderhead Brewery,Kearney,Storm Ale,?,?,?,north_american_ale|american_style_brown_ale
Thunderhead Brewery,Kearney,Summer Gueuze,?,?,?,belgian_and_french_ale|belgian_style_fruit_lambic
Thunderhead Brewery #2,Grand Island,Amber Ale,?,?,?,north_american_ale|american_style_amber_red_ale
Thunderhead Brewery #2,Grand Island,Grand Cru,?,?,?,?
Thunderhead Brewery #2,Grand Island,Imperial Porter,?,?,?,irish_ale|porter
Thunderhead Brewery #2,Grand Island,Modern Monks Belgian Blonde,?,?,?,north_american_ale|american_style_pale_ale
Thunderhead Brewery #2,Grand Island,Nitro Porter,?,?,?,irish_ale|porter
Upstream Brewing Company at Legacy,Omaha,Blackstone Stout,5.9%,?,?,north_american_ale|american_style_stout
Upstream Brewing Company at Legacy,Omaha,Double IPA,6.8%,?,?,north_american_ale|american_style_india_pale_ale
Upstream Brewing Company at Legacy,Omaha,Dundee Export 90 Scotch Ale,6.5%,?,?,?
Upstream Brewing Company at Legacy,Omaha,Espresso Stout,?,?,?,?
Upstream Brewing Company at Legacy,Omaha,Gueuze-Lambic,6.5%,?,?,belgian_and_french_ale|belgian_style_fruit_lambic
Upstream Brewing Company at Legacy,Omaha,Oak Aged Ebenezer,9.4%,?,?,?
Upstream Brewing Company at Legacy,Omaha,Oak Aged IPA,6%,?,?,?
Upstream Brewing Company at Legacy,Omaha,Oak-Aged Belgian Tripel,9%,?,?,?
Upstream Brewing Old Market,Omaha,1000 Barley Wine,9.2%,?,?,?
Upstream Brewing Old Market,Omaha,American Wheat,4.7%,?,?,other_style|light_american_wheat_ale_or_lager
Upstream Brewing Old Market,Omaha,Blackstone Stout,4.4%,?,?,north_american_ale|american_style_stout
Upstream Brewing Old Market,Omaha,Capitol Premium Pale Ale,5%,?,?,north_american_ale|american_style_pale_ale
Upstream Brewing Old Market,Omaha,Dundee Scotch Ale,6.5%,?,?,british_ale|scotch_ale
Upstream Brewing Old Market,Omaha,Firehouse ESB,5.5%,?,?,british_ale|extra_special_bitter
Upstream Brewing Old Market,Omaha,Gold Coast Blonde Ale,4.4%,?,?,north_american_ale|golden_or_blonde_ale
Upstream Brewing Old Market,Omaha,Grand Cru,9%,?,?,?
Upstream Brewing Old Market,Omaha,Heartland Hefeweizen,?,?,?,german_ale|south_german_style_hefeweizen
Upstream Brewing Old Market,Omaha,Honey-Raspberry Ale,4.4%,?,?,belgian_and_french_ale|belgian_style_fruit_lambic
Upstream Brewing Old Market,Omaha,India Pale Ale,6.3%,?,?,north_american_ale|american_style_india_pale_ale
Upstream Brewing Old Market,Omaha,Irish Red,4.4%,?,?,?
Upstream Brewing Old Market,Omaha,O! Gold Light Beer,3.8%,?,?,north_american_lager|american_style_light_lager
Upstream Brewing Old Market,Omaha,Old Market Stout,?,?,?,north_american_ale|american_style_stout
Upstream Brewing Old Market,Omaha,Railyard Ale,5.8%,?,?,north_american_ale|american_style_pale_ale
